t,x,y,yaw,v,vy,yaw_rate
298.223,-132.34131698100123,-227.6001890767095,-1.7684894910495579,-0.3548547153138634,-1.7711431459750793,-0.09708893179829121
298.257,-132.35344156437,-227.6602067663753,-1.771781480007875,-0.3589175041160696,-1.7613006231935762,-0.09660792937749678
298.291,-132.3657032833488,-227.71989278534284,-1.7750572911128033,-0.36292711010934164,-1.7516306603141383,-0.09613667499941478
298.325,-132.37810036437398,-227.7792529421189,-1.7783172522143893,-0.36688555387889776,-1.7421298184134335,-0.09567497205478306
298.359,-132.39063110136664,-227.83829292931486,-1.7815616845527622,-0.37079478466977983,-1.7327947187973258,-0.09522262801007735
298.393,-132.4032938533476,-227.89701832568161,-1.7847909028955848,-0.3746566827845838,-1.7236220422201936,-0.09477945430407829
298.427,-132.4160870421339,-227.95543459811702,-1.788005215671434,-0.3784730619812362,-1.7146085280831644,-0.09434526627298812
298.461,-132.4290091501146,-228.013547103646,-1.7912049251008622,-0.38224567170308577,-1.7057509736462622,-0.09391988306957236
298.495,-132.44205871810246,-228.0713610913741,-1.794390327323891,-0.38597619935426275,-1.69704623321143,-0.09350312755678324
298.529,-132.45523434325966,-228.12888170441343,-1.7975617125254082,-0.38966627235065965,-1.6884912173326119,-0.09309482624635347
298.563,-132.46853467709428,-228.1861139817813,-1.8007193650567257,-0.39331746025173575,-1.6800828919993374,-0.09269480918703182
298.597,-132.48195842352507,-228.24306286027144,-1.8038635635556615,-0.39693127664578304,-1.6718182778508304,-0.09230290994149931
298.631,-132.49550433701327,-228.29973317629816,-1.8069945810630992,-0.40050918115257583,-1.6636944493563737,-0.09191896543797891
298.665,-132.5091712207571,-228.3561296677131,-1.8101126851373583,-0.4040525812342186,-1.6557085340170985,-0.09154281596131053
298.699,-132.52295792494948,-228.41225697559454,-1.8132181379662762,-0.4075628339413251,-1.6478577115849073,-0.0911743050527187
298.733,-132.53686334509354,-228.46811964601045,-1.8163111964764864,-0.4110412477041263,-1.6401392132415717,-0.09081327943354357
298.767,-132.55088642037697,-228.5237221317536,-1.8193921124410755,-0.4144890839228057,-1.632550320834286,-0.0904595889599771
298.801,-132.56502613210168,-228.57906879405064,-1.8224611325836408,-0.41790755864676044,-1.625088366059957,-0.09011308652453831
298.835,-132.57928150216628,-228.63416390424368,-1.8255184986819644,-0.42129784405674386,-1.6177507297065263,-0.0897736280337406
298.869,-132.59365159160157,-228.68901164544624,-1.8285644476677823,-0.42466106997425807,-1.610534840872628,-0.08944107231268943
298.903,-132.60813549915432,-228.74361611417257,-1.8315992117257502,-0.42799832534267,-1.6034381761812186,-0.0891152810604776
298.937,-132.62273235992117,-228.7979813219401,-1.834623018389593,-0.4313106595880303,-1.5964582590308543,-0.08879611875975417
298.971,-132.63744134402793,-228.85211119684755,-1.8376360906360762,-0.4345990839756515,-1.58959265882619,-0.08848345267571872
299.005,-132.65226165535398,-228.9060095851254,-1.8406386469784068,-0.4378645728933028,-1.5828389902363815,-0.08817715274712425
299.039,-132.66719253030064,-228.95968025266296,-1.843630901555263,-0.4411080651588305,-1.5761949124324965,-0.08787709154127633
299.073,-132.682233236601,-229.01312688650864,-1.8466130642208545,-0.4443304651483803,-1.569658128375773,-0.08758314421839665
299.107,-132.69738307217057,-229.06635309634595,-1.849585340630464,-0.4475326440492722,-1.563226384060717,-0.08729518846813762
299.141,-132.7126413639969,-229.11936241594478,-1.8525479323259848,-0.450715440949114,-1.5568974678097445,-0.08701310442717383
299.175,-132.72800746706713,-229.17215830458804,-1.8555010368187586,-0.4538796639363445,-1.5506692095477979,-0.0867367746925891
299.209,-132.74348076333186,-229.22474414847437,-1.8584448476715625,-0.4570260911546431,-1.5445394801053953,-0.0864660842079622
299.243,-132.75906066070453,-229.2771232620966,-1.8613795545774556,-0.4601554718247775,-1.5385061905134922,-0.08620092023948951
299.277,-132.77474659209466,-229.3292988895974,-1.8643053434387618,-0.4632685272112244,-1.532567291320168,-0.08594117234904576
299.311,-132.79053801447404,-229.38127420610044,-1.8672223964429646,-0.4663659516145207,-1.526720771896669,-0.08568673230553106
299.345,-132.80643440797488,-229.43305231901957,-1.8701308921377262,-0.4694484132524729,-1.5209646597767272,-0.08543749406891103
299.379,-132.82243527501842,-229.4846362693448,-1.8730310055044979,-0.4725165551497713,-1.5152970199884386,-0.08519335372982387
299.413,-132.83854013947294,-229.53602903290576,-1.8759229080299316,-0.4755709960145099,-1.5097159543971677,-0.08495420948626961
299.447,-132.85474854584123,-229.58723352161334,-1.8788067677766438,-0.4786123310463867,-1.504219601058827,-0.08471996156528827
299.481,-132.87106005847488,-229.63825258467898,-1.8816827494519293,-0.4816411327517767,-1.4988061335844478,-0.08449051222364538
299.515,-132.88747426081568,-229.68908900981327,-1.8845510144751267,-0.48465795170661813,-1.4934737605070483,-0.08426576566410962
299.549,-132.90399075466297,-229.73974552440217,-1.887411721044098,-0.48766331730949075,-1.4882207246620336,-0.0840456280297393
299.583,-132.9206091594656,-229.79022479666347,-1.8902650241996757,-0.4906577384935257,-1.4830453025797172,-0.08383000734450238
299.617,-132.9373291116382,-229.84052943678157,-1.8931110758891683,-0.4936417044351231,-1.4779458038764233,-0.08361881348219263
299.651,-132.9541502639011,-229.89066199802255,-1.8959500250285946,-0.4966156852082121,-1.472920570669794,-0.08341195812388284
299.685,-132.97107228464148,-229.9406249778291,-1.8987820175633483,-0.49958013245992816,-1.4679679769811953,-0.0832093547291639
299.719,-132.98809485729805,-229.99042081889564,-1.9016071965280126,-0.502535480030341,-1.463086428166702,-0.08301091847751185
299.753,-133.00521767976528,-230.04005191022378,-1.904425702104731,-0.5054821445256442,-1.4582743603565766,-0.08281656628761926
299.787,-133.02244046381875,-230.08952058815922,-1.907237671680174,-0.5084205259857784,-1.4535302398735033,-0.08262621669673721
299.821,-133.0397629345597,-230.13882913740886,-1.9100432399019944,-0.5113510083489581,-1.448852562714899,-0.08243978990896103
299.855,-133.05718482987868,-230.18797979204058,-1.9128425387333252,-0.514273960085537,-1.4442398539814665,-0.08225720771819874
299.889,-133.07473309890455,-230.23704973942657,-1.9156057738332721,-0.5191261846421784,-1.4456912171205045,-0.0781069905068916
299.923,-133.0924683718194,-230.28623389099113,-1.9180685381477074,-0.5244346731696181,-1.4494092948280641,-0.06816215458157186
299.957,-133.110375788649,-230.3355373772997,-1.9202918620363785,-0.5293804313964999,-1.4527848763046856,-0.06243648397800674
299.991,-133.12844452890906,-230.3849578352479,-1.9222869737458974,-0.5339156925927919,-1.456247266202617,-0.05547701120279104
300.025,-133.14666128264415,-230.43449335368845,-1.9240911968494236,-0.5381693038526395,-1.4595440019780894,-0.0509151603297064
300.059,-133.16501694217803,-230.4841408233505,-1.9257466510352057,-0.5421352029889177,-1.4628148614810645,-0.04676289824916086
300.093,-133.183503218308,-230.53389814953437,-1.927285725146401,-0.5459141757544109,-1.4659869750290782,-0.04402796748075358
300.127,-133.2021143564066,-230.58376253027313,-1.928744960353446,-0.5495290220339684,-1.4690981395651723,-0.041989150778048046
300.161,-133.22084590605814,-230.63373153787268,-1.9301491854432777,-0.5530402011847287,-1.4721263023515425,-0.04077701464032425
300.195,-133.2396949106795,-230.6838023906525,-1.9315222292659529,-0.5564727894762171,-1.4750786523198265,-0.04009052915820019
300.229,-133.25865938592642,-230.73397237950513,-1.9328796556837018,-0.5598590973544647,-1.477948366153699,-0.03984230259328445
300.263,-133.2777381528991,-230.7842386551201,-1.934234164385858,-0.5632160808370617,-1.4807363201237862,-0.03988121989564127
300.297,-133.2969305765813,-230.83459839831167,-1.9355934267854578,-0.5665589457117882,-1.4834415461567492,-0.040109160423320356
300.331,-133.3162363884612,-230.88504878284468,-1.9369625876852126,-0.5698959783481365,-1.4860651108172998,-0.04044524655637923
300.365,-133.33565554465244,-230.93558704124447,-1.9383440715515299,-0.5732326644942767,-1.488608519465324,-0.04082712552831402
300.399,-133.35518811173804,-230.9862104655696,-1.9397387682958147,-0.5765713341926051,-1.4910737066523498,-0.04121564517436272
300.433,-133.3748341949394,-231.0369164272827,-1.9411463321118507,-0.5799125140867385,-1.4934629797835857,-0.04158200029993694
300.467,-133.3945938827189,-231.08770237782983,-1.9425657587081449,-0.5832554582600709,-1.4957785844702898,-0.04191242316877194
300.501,-133.41446721871037,-231.1385658493997,-1.9439956654229682,-0.5865986813680564,-1.4980228227156294,-0.04219927683908055
300.535,-133.4344541844192,-231.1895044508781,-1.945434558053126,-0.5899403969416694,-1.5001978002045218,-0.04244236246270032
300.569,-133.45455469582714,-231.2405158622626,-1.9468809851652504,-0.5932787434762211,-1.50230551164431,-0.042644320661335805
300.603,-133.4747686055618,-231.29159782869414,-1.948333637673618,-0.5966120034139429,-1.5043477500837426,-0.042810470542071176
300.637,-133.49509571046337,-231.3427481541087,-1.949791400280561,-0.5999386765395806,-1.5063261600837237,-0.04294674314015178
300.671,-133.51553576078558,-231.39396469570673,-1.9512533655280517,-0.6032575451208219,-1.5082422250141942,-0.043059320868832664
300.705,-133.536088470304,-231.4452453588739,-1.9527188281735492,-0.6065676684952197,-1.5100973033298772,-0.04315385218886659
300.739,-133.55675352584674,-231.49658809308048,-1.9541872630993542,-0.609868371347534,-1.511892642232096,-0.04323528288135503
300.773,-133.5775305958431,-231.54799088846764,-1.9556582981487862,-0.613159206172706,-1.5136294034605497,-0.04330766809351173
300.807,-133.59841933747813,-231.59945177323235,-1.9571316836337451,-0.6164399157389934,-1.5153086803050135,-0.043374192570156414
300.841,-133.61941940241456,-231.65096881160176,-1.95860726377817,-0.619710391222026,-1.516931514794122,-0.04343722715221028
300.875,-133.64053044112973,-231.7025401023405,-1.9600849507958182,-0.6229706348874208,-1.5184989103030297,-0.043498441202252165
300.909,-133.66175210602557,-231.7541637776433,-1.9615647032960863,-0.6262207268786008,-1.5200118415220714,-0.043558928489951236
300.943,-133.68308405350825,-231.805838002323,-1.9630465088776572,-0.6294607979369803,-1.5214712615830004,-0.04361933305344194
300.977,-133.70452594524357,-231.85756097319472,-1.964530370947104,-0.6326910080311833,-1.5228781067459265,-0.04367996648322469
301.011,-133.72607744878806,-231.90933091858696,-1.966016299189479,-0.6359115302589038,-1.524233299369021,-0.04374090761234286
301.045,-133.74773823776997,-231.9611460979212,-1.9675043031540689,-0.6391225396370033,-1.525537749347528,-0.04380208518999399
301.079,-133.7695079917692,-232.01300480131945,-1.968994388304113,-0.6423242057043342,-1.5267923546662325,-0.04386334135689947
301.113,-133.79138639601214,-232.06490534921386,-1.970486553943603,-0.6455166881888479,-1.5279980012755843,-0.04392447904345658
301.147,-133.81337314097274,-232.11684609194117,-1.9719807924873731,-0.6487001350022489,-1.5291555626174436,-0.043985294553571
301.181,-133.83546792194116,-232.1688254093139,-1.9734770896333733,-0.6518746818340635,-1.530265898990953,-0.04404559870233619
301.215,-133.8576704386057,-232.22084171016778,-1.9749754250848883,-0.6550404527456966,-1.5313298569234457,-0.04410522868320738
301.249,-133.87998039467286,-232.27289343188545,-1.9764757735546974,-0.6581975614484121,-1.5323482685919028,-0.044164053382045806
301.283,-133.90239749753852,-232.3249790399018,-1.9779781058639072,-0.6613461128106276,-1.53332195139402,-0.04422197396336442
301.317,-133.92492145801575,-232.37709702719584,-1.9794823900053067,-0.6644862044787917,-1.5342517076392095,-0.04427892160497669
301.351,-133.94755199011678,-232.4292459137737,-1.9809885920979178,-0.6676179283212087,-1.5351383244102677,-0.044334853505488415
301.385,-133.97028881088357,-232.48142424614886,-1.9824966771907093,-0.6707413718082562,-1.53598257351371,-0.04438974822936336
301.419,-133.9931316402596,-232.5336305968229,-1.984006609907176,-0.6738566190599048,-1.5367852115747733,-0.04444360098336694
301.453,-134.01608020099528,-232.5858635637701,-1.9855183549328115,-0.6769637517311976,-1.537546980192881,-0.04449641926683153
301.487,-134.03913421857865,-232.63812176992946,-1.98703187736604,-0.6800628496703492,-1.5382686061614863,-0.044548219088889195
301.521,-134.06229342118502,-232.69040386270424,-1.9885471429509918,-0.6831539914318528,-1.538950801710281,-0.04459902186585182
301.555,-134.0855575396392,-232.74270851347148,-1.9900641182186578,-0.6862372544921878,-1.5395942648396463,-0.04464885202645899
301.589,-134.10892630743422,-232.79503441715025,-1.9915827705213214,-0.6893127399939523,-1.5401997058548909,-0.04469771809135553
301.623,-134.1323994751557,-232.847380321378,-1.993103062803724,-0.6923815191696702,-1.5407700288820876,-0.04474548912629619
301.657,-134.1559768286897,-232.89974507461758,-1.9946249726591923,-0.6954442287082837,-1.5413071316976732,-0.0447928257282613
301.691,-134.1796581633317,-232.95212755688823,-1.9961484734820725,-0.6985009295439735,-1.5418115748562502,-0.044839154501546234
301.725,-134.2034432757751,-233.00452666653692,-1.9976735370522107,-0.7015516834429215,-1.542283865783159,-0.04488480730975516
301.759,-134.2273319645838,-233.05694131946663,-1.999200138038917,-0.7045965322731996,-1.5427245320679743,-0.044929637667536035
301.793,-134.25132402989706,-233.10937044910602,-2.0007282500134753,-0.7076355293518616,-1.54313407486029,-0.044973750617247225
