t,x,y,yaw,v,steering_angle,speed
170.4319999999968,30.4525785874071,0.6842768849881448,-0.034644586065395,1.9623106566845843,0.0,2.4335551261901855
170.4519999999968,30.49187151821485,0.6829150595394019,-0.034644591055282614,1.9696975494255649,0.0,2.4335551261901855
170.4719999999968,30.531338379906057,0.6815472056760546,-0.03464459598132397,1.9769745545821733,0.0,2.4335551261901855
170.4919999999968,30.5708797834045,0.6801767682064475,-0.03464460088000232,1.984204465059725,0.0,2.4335551261901855
170.5119999999968,30.610664379185792,0.6787979017292954,-0.03464460567975847,1.9912807293822987,0.0,2.4335551261901855
170.5319999999968,30.650520382194745,0.6774165602873086,-0.0346446104478364,1.9983118794217467,0.0,2.4335551261901855
170.5519999999968,30.69054300206815,0.6760294439273771,-0.03464461514199835,2.0052377628005207,0.0,2.4335551261901855
170.5719999999968,30.730705401381087,0.6746374828290904,-0.03464461976914501,2.0120753351050085,0.0,2.4335551261901855
170.5919999999968,30.770960986987195,0.6732422919052284,-0.034644624351615416,2.0188540333599487,0.0,2.4335551261901855
170.6119999999968,30.81142178597742,0.6718399883082603,-0.03464462882829622,2.0255030801180633,0.0,2.4335551261901855
170.6319999999968,30.851950020299284,0.6704353474098363,-0.0346446332685284,2.0321095219965835,0.0,2.4335551261901855
170.6519999999968,30.89265678999952,0.6690245184936254,-0.03464463760998493,2.038603167244238,0.0,2.4335551261901855
170.67199999999679,30.933472772975637,0.667609904256088,-0.034644641886541816,2.045027812784211,0.0,2.4335551261901855
170.6919999999968,30.974397969227823,0.6661915046972174,-0.03464464609819862,2.0513834586164754,0.0,2.4335551261901855
170.7119999999968,31.015494193215723,0.6647671773338452,-0.034644650200367,2.0576310510694897,0.0,2.4335551261901855
170.7319999999968,31.056654098280944,0.6633406427906879,-0.03464465426080565,2.063838410542391,0.0,2.4335551261901855
170.7519999999968,31.098002320637214,0.661907581189577,-0.034644658192027666,2.0699267932977063,0.0,2.4335551261901855
170.77199999999678,31.139432460893268,0.6604716803223963,-0.03464466209466588,2.0759634212554556,0.0,2.4335551261901855
170.7919999999968,31.180985477999226,0.6590315205561029,-0.03464466595442861,2.0819224170168247,0.0,2.4335551261901855
170.8119999999968,31.222678804899456,0.6575864976624711,-0.034644669771795034,2.087792766654603,0.0,2.4335551261901855
170.83199999999678,31.264432264568654,0.6561393905714091,-0.03464467357099155,2.0936251250965188,0.0,2.4335551261901855
170.8519999999968,31.30638190710536,0.6546854837944251,-0.03464467728666776,2.0993335374495614,0.0,2.4335551261901855
170.8719999999968,31.348389153751036,0.6532295804618045,-0.03464468098200779,2.105005556184279,0.0,2.4335551261901855
170.89199999999678,31.39053080998427,0.6517690184993653,-0.034644684629896894,2.1105926564762116,0.0,2.4335551261901855
170.9119999999968,31.43278522609344,0.6503045482816731,-0.03464468827828515,2.1161085163488127,0.0,2.4335551261901855
