x,y,yaw,aux1,aux2
34.546871, 176.948873, -2.611357, -3.516360, 4.075833
34.427292, 176.878655, -2.609906, -3.515586, 4.078430
34.307741, 176.808229, -2.608558, -3.514656, 4.080600
34.188226, 176.737613, -2.607295, -3.513529, 4.082345
34.068752, 176.666823, -2.606104, -3.512275, 4.083774
33.950145, 176.595982, -2.603955, -3.496782, 4.076082
33.831145, 176.524733, -2.600503, -3.498255, 4.081297
33.712586, 176.453245, -2.598237, -3.477604, 4.051339
33.593791, 176.381932, -2.598199, -3.491491, 4.079063
33.474322, 176.309652, -2.597285, -3.516745, 4.113233
33.355803, 176.237806, -2.596127, -3.475491, 4.065415
33.237754, 176.166074, -2.594675, -3.467930, 4.061162
33.119977, 176.094248, -2.592555, -3.461532, 4.058980
33.002422, 176.022148, -2.589631, -3.454958, 4.058538
32.885119, 175.949648, -2.586087, -3.448010, 4.058664
32.767867, 175.876704, -2.582790, -3.477921, 4.089324
32.650882, 175.803291, -2.580780, -3.441918, 4.063333
32.533983, 175.729728, -2.579845, -3.442558, 4.066640
32.416915, 175.655881, -2.578801, -3.434793, 4.064633
32.300100, 175.582122, -2.577359, -3.435483, 4.066733
32.183387, 175.508114, -2.575134, -3.431411, 4.067267
32.066821, 175.433783, -2.572773, -3.429050, 4.069977
31.951682, 175.360056, -2.570383, -3.418436, 4.058568
31.835299, 175.285103, -2.568305, -3.421450, 4.072257
31.718961, 175.209837, -2.566414, -3.419941, 4.075493
31.602677, 175.134306, -2.564676, -3.418235, 4.078078
31.486456, 175.058539, -2.563065, -3.416257, 4.080010
31.370306, 174.982560, -2.561561, -3.414076, 4.081428
31.254934, 174.906583, -2.559390, -3.384906, 4.069226
31.139331, 174.830088, -2.555771, -3.398849, 4.079010
31.023918, 174.753209, -2.553172, -3.348091, 4.041526
30.908765, 174.676817, -2.552708, -3.387580, 4.075566
30.792877, 174.599367, -2.552529, -3.426090, 4.121717
30.677579, 174.522278, -2.551979, -3.376336, 4.062048
30.562863, 174.445456, -2.551083, -3.371579, 4.058975
30.448408, 174.368692, -2.549794, -3.361824, 4.052380
30.334236, 174.291797, -2.547990, -3.357404, 4.050495
30.220220, 174.214711, -2.546206, -3.353564, 4.050630
30.106298, 174.137411, -2.544506, -3.365312, 4.062131
29.992249, 174.059829, -2.543537, -3.350484, 4.051931
29.878491, 173.982165, -2.542403, -3.349878, 4.055423
29.764519, 173.904164, -2.541360, -3.342775, 4.052407
29.650885, 173.826310, -2.540228, -3.342662, 4.055016
29.537295, 173.748263, -2.538230, -3.339768, 4.057046
29.423868, 173.669900, -2.535620, -3.335400, 4.058230
29.311815, 173.591990, -2.532885, -3.305303, 4.031107
29.198707, 173.512960, -2.530950, -3.328091, 4.061873
29.085540, 173.433613, -2.529258, -3.326973, 4.065366
28.972411, 173.354020, -2.527705, -3.325796, 4.068386
28.859325, 173.274204, -2.526267, -3.324413, 4.070836
28.746290, 173.194187, -2.524925, -3.322848, 4.072798
28.633748, 173.114288, -2.523322, -3.280641, 4.043466
28.521381, 173.033746, -2.519851, -3.309456, 4.070791
28.408897, 172.952916, -2.517378, -3.305864, 4.073932
28.296850, 172.872605, -2.516432, -3.296966, 4.067253
28.184196, 172.791280, -2.516376, -3.349090, 4.129870
28.071683, 172.709993, -2.515601, -3.287279, 4.056300
27.959989, 172.629131, -2.514352, -3.282777, 4.054177
27.848577, 172.548279, -2.512716, -3.273703, 4.048933
27.737406, 172.467248, -2.510797, -3.269243, 4.048475
27.626381, 172.386002, -2.508936, -3.265662, 4.049484
27.515455, 172.304519, -2.507177, -3.263577, 4.052086
27.404366, 172.222697, -2.506161, -3.264277, 4.051528
27.293578, 172.140822, -2.504558, -3.261739, 4.056408
27.182631, 172.058454, -2.503442, -3.271386, 4.068874
27.071937, 171.976330, -2.502269, -3.255332, 4.057378
26.961312, 171.893983, -2.500408, -3.252555, 4.059891
26.850824, 171.811332, -2.497832, -3.247910, 4.061323
26.741567, 171.729161, -2.495153, -3.206930, 4.016785
26.631638, 171.645968, -2.493131, -3.238721, 4.063661
26.521470, 171.562314, -2.491309, -3.238854, 4.069043
26.411343, 171.478402, -2.489666, -3.237418, 4.072302
26.301269, 171.394256, -2.488151, -3.235738, 4.074920
26.191257, 171.309902, -2.486742, -3.233832, 4.076938
26.081457, 171.225612, -2.485359, -3.199389, 4.035688
25.972299, 171.140820, -2.482013, -3.219514, 4.073334
25.862858, 171.055701, -2.479358, -3.216188, 4.078056
25.753875, 170.970912, -2.477770, -3.225556, 4.068007
25.644415, 170.885518, -2.477927, -3.257297, 4.139388
25.534844, 170.799787, -2.477349, -3.197204, 4.060638
25.426207, 170.714626, -2.476151, -3.192948, 4.058971
25.317845, 170.629446, -2.475113, -3.186577, 4.053658
25.209640, 170.544264, -2.474245, -3.182879, 4.052319
25.101524, 170.458995, -2.473322, -3.180848, 4.052709
24.993457, 170.373591, -2.472190, -3.179483, 4.054882
24.885175, 170.287819, -2.471147, -3.178124, 4.055477
24.777268, 170.202096, -2.469460, -3.176250, 4.058066
24.669356, 170.115902, -2.468375, -3.184184, 4.091846
24.561432, 170.029775, -2.467028, -3.170020, 4.060276
24.453697, 169.943531, -2.465245, -3.167224, 4.062590
24.346112, 169.856993, -2.462699, -3.162208, 4.063859
24.239645, 169.770834, -2.459915, -3.112256, 4.014021
24.132777, 169.683779, -2.457686, -3.152222, 4.066458
24.025575, 169.596230, -2.455936, -3.151297, 4.071060
23.918434, 169.508439, -2.454350, -3.149511, 4.074009
23.811357, 169.420428, -2.452879, -3.147481, 4.076325
23.704353, 169.332221, -2.451501, -3.145225, 4.078048
23.597432, 169.243866, -2.450198, -3.138913, 4.059073
23.491426, 169.155528, -2.447140, -3.130982, 4.072825
23.385049, 169.066631, -2.444215, -3.126333, 4.078253
23.279204, 168.977776, -2.442261, -3.114073, 4.045814
23.172837, 168.888971, -2.442599, -3.161586, 4.132697
23.066267, 168.799366, -2.442548, -3.107774, 4.060509
22.960656, 168.710486, -2.441463, -3.104296, 4.059235
22.855227, 168.621525, -2.440287, -3.099500, 4.056045
22.750013, 168.532579, -2.439606, -3.095520, 4.053716
22.644858, 168.443598, -2.438946, -3.093916, 4.054572
22.539740, 168.354479, -2.437651, -3.092327, 4.057234
22.434408, 168.264979, -2.436297, -3.095031, 4.068482
22.329477, 168.175471, -2.434897, -3.089261, 4.061086
22.224560, 168.085744, -2.434064, -3.090187, 4.064811
22.119503, 167.995650, -2.432889, -3.080721, 4.061701
22.014730, 167.905761, -2.431430, -3.080115, 4.063582
21.910081, 167.815634, -2.429095, -3.075477, 4.065613
21.806479, 167.725912, -2.425939, -3.024557, 4.009096
21.702630, 167.635412, -2.423480, -3.061668, 4.065606
21.598572, 167.544253, -2.421293, -3.059644, 4.070338
21.494583, 167.452788, -2.419165, -3.056062, 4.073168
21.390712, 167.361057, -2.417207, -3.052531, 4.075532
21.286961, 167.269083, -2.415394, -3.049006, 4.077388
21.183329, 167.176890, -2.413703, -3.045526, 4.078875
21.080659, 167.084789, -2.410779, -3.034363, 4.072283
20.977617, 166.992110, -2.407834, -3.028656, 4.077958
20.874948, 166.899203, -2.405925, -2.979592, 4.030087
20.772009, 166.806861, -2.406083, -3.056821, 4.124528
20.668792, 166.713395, -2.405933, -3.010205, 4.060933
20.566503, 166.620674, -2.404489, -3.006410, 4.060534
20.464367, 166.527806, -2.402922, -3.001681, 4.059840
20.362498, 166.434884, -2.401530, -2.995844, 4.056895
20.260748, 166.341846, -2.400250, -2.993395, 4.058661
20.159058, 166.248609, -2.398689, -2.991283, 4.062044
20.057168, 166.155003, -2.396865, -3.004717, 4.087714
19.955694, 166.061231, -2.395426, -2.986483, 4.065882
19.854274, 165.967303, -2.394391, -2.986887, 4.070180
19.752683, 165.872942, -2.392965, -2.975878, 4.066557
19.651445, 165.778803, -2.391786, -2.976967, 4.069465
19.550291, 165.684477, -2.389729, -2.972710, 4.071460
19.450138, 165.590588, -2.386715, -2.926768, 4.014977
19.349700, 165.496084, -2.384615, -2.959224, 4.070909
19.249152, 165.400834, -2.382351, -2.955707, 4.074303
19.148690, 165.305251, -2.379897, -2.951850, 4.078442
19.048385, 165.209375, -2.377648, -2.947154, 4.080742
18.948238, 165.113235, -2.375574, -2.942535, 4.082490
18.848248, 165.016859, -2.373649, -2.938024, 4.083820
18.749148, 164.920588, -2.370878, -2.919463, 4.078237
18.649779, 164.823757, -2.367801, -2.920678, 4.082821
18.550539, 164.726600, -2.365907, -2.915977, 4.083965
18.451317, 164.630075, -2.365683, -2.931228, 4.124666
18.351939, 164.532459, -2.365800, -2.901965, 4.065736
18.253325, 164.435603, -2.364571, -2.898247, 4.064921
18.154932, 164.338673, -2.363303, -2.894011, 4.062365
18.056714, 164.241759, -2.362666, -2.889581, 4.060045
17.958554, 164.144800, -2.361938, -2.887897, 4.061348
17.860439, 164.047683, -2.360522, -2.885960, 4.064580
17.762251, 163.950289, -2.358693, -2.923687, 4.100103
17.664234, 163.852572, -2.357617, -2.882781, 4.069099
17.566356, 163.754801, -2.356668, -2.882880, 4.073534
17.468292, 163.656571, -2.355530, -2.881503, 4.076212
17.370573, 163.558658, -2.354558, -2.873778, 4.071983
17.272931, 163.460593, -2.352766, -2.869191, 4.073313
17.176346, 163.363024, -2.349785, -2.833728, 4.026062
17.079342, 163.264727, -2.347625, -2.854736, 4.071978
16.982345, 163.165793, -2.345284, -2.850432, 4.075783
16.885486, 163.066576, -2.343092, -2.845763, 4.077686
16.788794, 162.967113, -2.341058, -2.840860, 4.079203
16.692268, 162.867429, -2.339157, -2.836054, 4.080316
16.595901, 162.767542, -2.337372, -2.831487, 4.081319
16.500394, 162.667949, -2.334967, -2.791701, 4.061154
16.404769, 162.567634, -2.331701, -2.813031, 4.078555
16.309178, 162.467037, -2.329812, -2.809141, 4.081535
16.213130, 162.367147, -2.329165, -2.880727, 4.138201
16.117453, 162.266188, -2.329378, -2.791812, 4.058587
16.022486, 162.165890, -2.328443, -2.792033, 4.062772
15.927730, 162.065583, -2.327894, -2.789729, 4.060011
15.833004, 161.965304, -2.328298, -2.790796, 4.059950
15.738190, 161.865057, -2.328841, -2.792838, 4.060412
15.643357, 161.764831, -2.327855, -2.788644, 4.061682
15.548613, 161.664394, -2.326260, -2.787347, 4.065504
15.453735, 161.563634, -2.325549, -2.788570, 4.065750
15.359103, 161.462867, -2.324758, -2.787424, 4.070303
15.264353, 161.361688, -2.324290, -2.798112, 4.086321
15.169700, 161.260833, -2.323603, -2.782591, 4.071270
15.075146, 161.159833, -2.322107, -2.778733, 4.072636
14.981734, 161.059542, -2.319335, -2.749996, 4.030445
14.887768, 160.958284, -2.317351, -2.763923, 4.069773
14.793878, 160.856524, -2.314965, -2.758932, 4.073859
14.700134, 160.754473, -2.312688, -2.753543, 4.075509
14.606573, 160.652183, -2.310634, -2.748090, 4.076678
14.513184, 160.549680, -2.308795, -2.742946, 4.077412
14.419956, 160.446996, -2.307163, -2.738441, 4.078059
14.327330, 160.344649, -2.305314, -2.689645, 4.040774
14.235079, 160.241676, -2.301619, -2.717991, 4.071288
14.142764, 160.138414, -2.299153, -2.710769, 4.072734
14.050617, 160.035223, -2.297674, -2.715523, 4.091840
13.958737, 159.931790, -2.296971, -2.692796, 4.055444
13.867218, 159.828672, -2.296387, -2.690416, 4.054449
13.775796, 159.725553, -2.295912, -2.687458, 4.052138
13.684470, 159.622449, -2.295527, -2.683803, 4.049393
13.593322, 159.519475, -2.295545, -2.682826, 4.046248
13.502161, 159.416549, -2.295755, -2.683422, 4.046673
13.410945, 159.313604, -2.295938, -2.685560, 4.049284
13.319344, 159.210380, -2.296587, -2.689640, 4.046178
13.228082, 159.107457, -2.296148, -2.687388, 4.049406
13.136788, 159.004209, -2.296384, -2.691955, 4.080318
13.045378, 158.901187, -2.295927, -2.684246, 4.049232
12.954151, 158.798198, -2.294722, -2.680912, 4.049548
12.864087, 158.696135, -2.292147, -2.653680, 4.007735
12.773533, 158.593022, -2.289638, -2.662266, 4.042542
12.683144, 158.489368, -2.286546, -2.653798, 4.045022
12.593002, 158.385415, -2.283814, -2.646133, 4.045827
12.503112, 158.281214, -2.281397, -2.639061, 4.046328
12.413450, 158.176797, -2.279264, -2.632726, 4.046694
12.323990, 158.072191, -2.277381, -2.627123, 4.047015
12.234814, 157.967722, -2.275672, -2.595882, 3.993045
12.146661, 157.863077, -2.271825, -2.604507, 4.036379
12.058230, 157.757926, -2.268689, -2.596644, 4.040712
11.970192, 157.652414, -2.266877, -2.546810, 4.031738
11.882904, 157.547006, -2.265937, -2.575080, 4.022123
11.795372, 157.442013, -2.265610, -2.572926, 4.018672
11.707943, 157.337097, -2.265474, -2.570164, 4.015018
11.620595, 157.232270, -2.265510, -2.568194, 4.011756
11.533322, 157.127601, -2.265519, -2.564888, 4.008523
11.446124, 157.022974, -2.264783, -2.563798, 4.009760
11.358919, 156.918186, -2.264165, -2.561464, 4.010333
11.271550, 156.813099, -2.264161, -2.565783, 4.016517
11.184547, 156.708379, -2.264192, -2.562208, 4.007194
11.097506, 156.603657, -2.265068, -2.565648, 4.007902
11.010251, 156.498696, -2.265347, -2.556510, 4.002935
10.923171, 156.394209, -2.265381, -2.560640, 4.002560
10.837001, 156.290652, -2.263841, -2.525056, 3.946296
10.750586, 156.186547, -2.261758, -2.541708, 3.988386
10.664186, 156.081848, -2.259813, -2.537593, 3.991936
10.577953, 155.976974, -2.258125, -2.532507, 3.992033
10.491881, 155.871957, -2.256647, -2.528153, 3.992389
10.405944, 155.766807, -2.255346, -2.524536, 3.993049
10.320117, 155.661530, -2.254194, -2.521629, 3.994122
10.234408, 155.556162, -2.253164, -2.517367, 3.992345
10.149568, 155.451198, -2.251098, -2.487172, 3.982068
10.064492, 155.345577, -2.247520, -2.498142, 3.989617
9.979417, 155.239576, -2.244905, -2.529044, 4.033980
9.895111, 155.133059, -2.242613, -2.475760, 3.973961
9.811014, 155.027246, -2.242617, -2.474961, 3.976429
9.726901, 154.921527, -2.242545, -2.471905, 3.973909
9.642889, 154.815852, -2.241685, -2.468847, 3.973285
9.559016, 154.710072, -2.239980, -2.463846, 3.973780
9.475332, 154.604080, -2.237588, -2.458153, 3.976238
9.391795, 154.497779, -2.235624, -2.455617, 3.981599
9.308268, 154.391181, -2.234422, -2.456704, 3.989363
9.224590, 154.284275, -2.234046, -2.457349, 3.985146
9.141227, 154.177438, -2.233438, -2.456074, 3.990173
9.057752, 154.070090, -2.233306, -2.469873, 4.012286
8.974299, 153.963168, -2.232577, -2.451073, 3.990581
8.891283, 153.856596, -2.230955, -2.404196, 3.945311
8.808915, 153.750148, -2.227978, -2.432152, 3.982978
8.726301, 153.642798, -2.225550, -2.427635, 3.986202
8.643782, 153.535069, -2.223357, -2.422935, 3.990717
8.561451, 153.427120, -2.221399, -2.417739, 3.992406
8.479286, 153.318974, -2.219646, -2.413159, 3.994069
8.397265, 153.210644, -2.218074, -2.409219, 3.995858
8.315429, 153.102221, -2.216653, -2.403979, 3.994646
8.233781, 152.993917, -2.215331, -2.385037, 3.946609
8.153030, 152.885439, -2.211923, -2.389015, 3.991941
8.071913, 152.776378, -2.209156, -2.382911, 3.998765
7.990666, 152.666434, -2.207655, -2.343369, 3.972906
7.910307, 152.557548, -2.207442, -2.368943, 3.983993
7.829733, 152.448649, -2.208048, -2.370786, 3.984641
7.749113, 152.339864, -2.208480, -2.370403, 3.983859
7.668504, 152.231106, -2.208025, -2.369818, 3.985331
7.587953, 152.122216, -2.206637, -2.366971, 3.988008
7.507516, 152.013080, -2.204652, -2.363890, 3.992879
7.427193, 151.903650, -2.203432, -2.364262, 3.997796
7.346595, 151.793789, -2.202729, -2.368775, 4.015424
7.266358, 151.683996, -2.201706, -2.362791, 4.004235
7.186142, 151.573964, -2.200516, -2.362875, 4.010294
7.105790, 151.463444, -2.199364, -2.351882, 4.007697
7.025680, 151.353199, -2.198481, -2.358039, 3.991659
6.946504, 151.243830, -2.198231, -2.349195, 4.005072
6.866465, 151.133357, -2.197305, -2.354243, 4.015281
6.786382, 151.022573, -2.196718, -2.357215, 4.023496
6.706154, 150.911563, -2.196576, -2.360609, 4.030085
6.625900, 150.800399, -2.195486, -2.358945, 4.032925
6.545739, 150.689044, -2.193902, -2.355290, 4.035585
6.465723, 150.577490, -2.192069, -2.349340, 4.035612
6.385976, 150.465867, -2.190249, -2.344297, 4.037202
6.306552, 150.354427, -2.190057, -2.335656, 4.037613
6.226814, 150.242582, -2.190118, -2.344009, 4.039565
6.146620, 150.129871, -2.188454, -2.355476, 4.066637
6.067877, 150.018271, -2.185902, -2.317189, 4.021090
5.989170, 149.906427, -2.182532, -2.311114, 4.023906
5.910774, 149.794371, -2.179740, -2.299760, 4.022169
5.832583, 149.682196, -2.178989, -2.299399, 4.025060
5.754302, 149.569955, -2.179832, -2.302927, 4.028455
5.675977, 149.457649, -2.178878, -2.301815, 4.031728
5.597730, 149.345117, -2.177664, -2.300900, 4.035045
5.519413, 149.232328, -2.176183, -2.340131, 4.074383
5.441307, 149.119149, -2.174139, -2.293175, 4.038842
5.363547, 149.005958, -2.171962, -2.287693, 4.043222
5.285842, 148.892218, -2.169249, -2.285729, 4.054192
5.208523, 148.778636, -2.167379, -2.271803, 4.044951
5.132363, 148.666150, -2.167567, -2.246458, 4.017719
5.055366, 148.552596, -2.166442, -2.265234, 4.037540
4.978374, 148.438845, -2.165592, -2.265604, 4.042455
4.901256, 148.324917, -2.166988, -2.271455, 4.046095
4.823946, 148.211016, -2.167092, -2.273454, 4.048909
4.746700, 148.097036, -2.165554, -2.268815, 4.048666
4.669656, 147.982907, -2.163546, -2.262341, 4.049055
4.592843, 147.868607, -2.161406, -2.254218, 4.047488
4.516431, 147.754675, -2.160149, -2.238844, 4.035276
4.439924, 147.640231, -2.161031, -2.252555, 4.048708
4.362932, 147.525072, -2.159589, -2.261896, 4.074871
4.287031, 147.411192, -2.157072, -2.236503, 4.030620
4.211380, 147.296801, -2.153973, -2.221380, 4.033662
4.136027, 147.182212, -2.151103, -2.211729, 4.033890
4.060952, 147.067505, -2.149157, -2.205181, 4.034897
3.985914, 146.952645, -2.149274, -2.207205, 4.039094
3.910835, 146.837707, -2.148607, -2.206071, 4.042167
3.835889, 146.722566, -2.146981, -2.203902, 4.045209
3.761009, 146.607135, -2.145490, -2.203806, 4.054621
3.686012, 146.491192, -2.143557, -2.197562, 4.048764
3.611559, 146.375387, -2.141366, -2.190180, 4.053402
3.537266, 146.259065, -2.138601, -2.195200, 4.080414
3.463201, 146.142827, -2.136644, -2.172751, 4.053560
3.390345, 146.027769, -2.136850, -2.148393, 4.028318
3.316671, 145.911679, -2.136351, -2.167940, 4.045588
3.242970, 145.795490, -2.136056, -2.169165, 4.049117
3.169122, 145.679168, -2.137797, -2.176055, 4.052052
3.095016, 145.562920, -2.138737, -2.180821, 4.054743
3.020889, 145.446660, -2.137905, -2.178105, 4.054048
2.946891, 145.330320, -2.136636, -2.173856, 4.054138
2.873060, 145.213903, -2.135310, -2.167911, 4.051720
2.799464, 145.097843, -2.134378, -2.153200, 4.019789
2.726032, 144.981407, -2.135286, -2.168361, 4.052665
2.651961, 144.864096, -2.133788, -2.176602, 4.079912
2.578955, 144.748144, -2.131521, -2.162881, 4.029425
2.506107, 144.631811, -2.128588, -2.137501, 4.037866
2.433592, 144.515224, -2.125943, -2.128674, 4.038671
2.361345, 144.398479, -2.123682, -2.120292, 4.039325
2.289215, 144.281587, -2.123247, -2.121247, 4.043915
2.217060, 144.164595, -2.122805, -2.119555, 4.045689
2.145041, 144.047412, -2.120980, -2.117807, 4.050559
2.073111, 143.929960, -2.119621, -2.116159, 4.056286
2.000997, 143.811909, -2.118009, -2.114011, 4.054309
1.929408, 143.694107, -2.116069, -2.106399, 4.059315
1.857992, 143.575779, -2.113792, -2.105188, 4.093534
1.786687, 143.457488, -2.111843, -2.090347, 4.060946
1.716561, 143.340313, -2.111022, -2.069880, 4.046307
1.645706, 143.221990, -2.109813, -2.083030, 4.058156
1.574929, 143.103500, -2.108704, -2.080474, 4.060553
1.504192, 142.984765, -2.108191, -2.082461, 4.067306
1.433323, 142.865881, -2.108529, -2.085099, 4.070694
1.362428, 142.746944, -2.107999, -2.084052, 4.071870
1.291595, 142.627915, -2.107153, -2.081792, 4.073221
1.220912, 142.508899, -2.106289, -2.077802, 4.071434
1.150304, 142.390040, -2.105624, -2.075072, 4.029477
1.079984, 142.271075, -2.106594, -2.080442, 4.072116
1.008969, 142.151156, -2.105097, -2.083860, 4.093489
0.939082, 142.032622, -2.102732, -2.068766, 4.042156
0.869275, 141.913727, -2.099351, -2.046280, 4.057169
0.799872, 141.794495, -2.096574, -2.036790, 4.058211
0.730758, 141.675082, -2.094091, -2.027319, 4.058576
0.661824, 141.555533, -2.093245, -2.026547, 4.062798
0.592879, 141.435868, -2.092811, -2.025466, 4.065756
0.524053, 141.316031, -2.091045, -2.021346, 4.068151
0.455341, 141.195866, -2.089448, -2.020979, 4.077052
0.386526, 141.075149, -2.087629, -2.016149, 4.072249
0.318296, 140.954748, -2.085407, -2.006509, 4.074692
0.250346, 140.833917, -2.082484, -1.994904, 4.109410
0.182533, 140.713078, -2.080163, -1.990385, 4.027630
0.116130, 140.593434, -2.080254, -1.970169, 4.062298
0.048692, 140.472747, -2.080360, -1.983773, 4.066902
-0.018778, 140.352039, -2.080621, -1.984998, 4.067456
-0.086348, 140.231207, -2.081589, -1.990579, 4.071976
-0.154122, 140.110396, -2.083015, -1.996969, 4.074556
-0.222057, 139.989596, -2.083067, -1.997560, 4.074892
-0.289970, 139.868786, -2.082729, -1.996473, 4.074948
-0.357849, 139.747936, -2.082409, -1.995749, 4.075747
-0.425649, 139.627302, -2.082208, -2.001133, 4.033338
-0.493129, 139.506781, -2.083351, -1.999699, 4.072568
-0.561341, 139.385179, -2.082035, -1.997123, 4.084583
-0.628498, 139.265076, -2.080006, -1.991630, 4.046763
-0.695654, 139.144548, -2.077484, -1.970844, 4.060599
-0.762571, 139.023735, -2.075771, -1.965793, 4.063359
-0.829351, 138.902816, -2.074622, -1.962106, 4.065859
-0.896114, 138.781777, -2.074264, -1.961832, 4.069757
-0.962808, 138.660565, -2.072669, -1.958656, 4.074069
-1.029397, 138.539097, -2.071249, -1.955661, 4.078699
-1.095853, 138.417355, -2.069692, -1.954862, 4.085971
-1.162429, 138.295101, -2.068501, -1.952124, 4.080135
-1.228534, 138.173184, -2.067018, -1.945438, 4.083641
-1.294510, 138.050691, -2.065426, -1.951578, 4.103211
-1.360334, 137.928781, -2.063749, -1.920431, 4.028226
-1.424957, 137.807588, -2.061271, -1.920808, 4.075674
-1.490114, 137.685221, -2.058815, -1.912583, 4.078829
-1.555018, 137.562620, -2.056576, -1.905591, 4.081163
-1.619797, 137.439704, -2.054874, -1.902431, 4.087589
-1.684420, 137.316580, -2.053381, -1.897328, 4.089035
-1.748888, 137.193322, -2.052027, -1.892986, 4.090274
-1.813214, 137.069946, -2.050798, -1.889039, 4.091404
-1.877358, 136.946568, -2.049677, -1.884021, 4.089323
-1.941327, 136.823465, -2.048598, -1.862765, 4.040662
-2.004426, 136.700190, -2.045385, -1.867590, 4.084716
-2.068175, 136.575597, -2.042460, -1.853198, 4.078315
-2.130791, 136.452807, -2.041063, -1.862649, 4.059802
-2.193549, 136.329513, -2.041418, -1.845434, 4.069570
-2.256316, 136.206197, -2.041787, -1.846839, 4.070041
-2.319138, 136.082879, -2.042115, -1.848549, 4.071210
-2.381995, 135.959654, -2.042071, -1.846787, 4.071126
-2.444789, 135.836365, -2.040936, -1.843823, 4.073405
-2.507400, 135.712889, -2.039274, -1.841798, 4.079140
-2.569959, 135.589052, -2.037919, -1.838727, 4.083406
-2.632590, 135.464933, -2.037492, -1.839628, 4.077446
-2.694889, 135.341091, -2.036778, -1.835020, 4.081166
-2.757218, 135.216741, -2.036211, -1.839711, 4.085490
-2.819075, 135.093550, -2.035459, -1.787379, 4.008862
-2.880591, 134.970376, -2.033857, -1.818071, 4.069414
-2.942306, 134.846531, -2.032366, -1.812686, 4.070051
-3.003910, 134.722545, -2.031243, -1.809381, 4.072928
-3.065498, 134.598395, -2.031036, -1.810241, 4.075821
-3.127062, 134.474176, -2.030811, -1.809504, 4.076471
-3.188610, 134.349923, -2.030602, -1.809097, 4.077263
-3.250119, 134.225682, -2.030397, -1.807464, 4.075103
-3.311560, 134.101509, -2.030130, -1.807295, 4.077025
-3.372874, 133.977663, -2.029361, -1.776297, 4.036055
-3.433524, 133.853162, -2.026136, -1.832039, 4.130671
-3.494626, 133.728007, -2.023228, -1.776410, 4.062113
-3.554810, 133.604340, -2.022098, -1.769497, 4.059441
-3.614983, 133.480118, -2.022111, -1.770849, 4.060230
-3.675202, 133.355869, -2.022086, -1.771441, 4.061830
-3.735421, 133.231682, -2.021715, -1.768599, 4.062047
-3.795541, 133.107403, -2.020280, -1.764608, 4.064701
-3.855486, 132.982911, -2.018192, -1.759092, 4.068754
-3.915210, 132.858176, -2.016653, -1.756460, 4.072252
-3.974994, 132.733085, -2.015280, -1.795644, 4.113519
-4.034593, 132.607692, -2.013902, -1.749197, 4.074051
-4.093845, 132.482484, -2.012361, -1.744170, 4.078592
-4.153079, 132.356756, -2.010889, -1.731280, 4.075299
-4.211539, 132.232427, -2.009811, -1.711933, 4.027094
-4.270219, 132.107378, -2.009131, -1.729031, 4.073715
-4.328989, 131.981902, -2.008531, -1.728027, 4.076584
-4.387754, 131.856281, -2.007790, -1.726730, 4.080914
-4.446401, 131.730400, -2.005405, -1.719549, 4.083777
-4.504764, 131.604316, -2.003383, -1.713185, 4.085602
-4.562937, 131.478079, -2.001929, -1.708515, 4.087570
-4.620921, 131.351808, -2.000640, -1.702950, 4.085866
-4.678733, 131.225496, -1.999438, -1.699218, 4.087629
-4.736303, 131.099538, -1.999212, -1.677751, 4.078183
-4.794137, 130.972501, -1.999379, -1.716201, 4.128192
-4.851788, 130.846019, -1.998690, -1.654320, 4.045699
-4.908864, 130.720256, -1.995126, -1.675585, 4.075015
-4.965824, 130.593863, -1.993448, -1.673458, 4.079566
-5.022665, 130.467306, -1.992097, -1.668045, 4.081735
-5.079358, 130.340651, -1.990559, -1.663675, 4.085825
-5.135885, 130.213764, -1.988622, -1.658600, 4.090426
-5.192247, 130.086629, -1.986896, -1.653807, 4.094739
-5.248405, 129.959276, -1.985102, -1.650277, 4.100116
-5.304660, 129.831361, -1.983749, -1.649484, 4.117639
-5.360434, 129.703731, -1.982484, -1.641174, 4.098759
-5.416036, 129.575887, -1.981606, -1.621499, 4.131158
-5.471645, 129.447944, -1.980306, -1.628697, 4.096852
-5.526417, 129.321641, -1.978808, -1.622213, 4.076273
-5.581496, 129.194009, -1.977396, -1.617608, 4.089867
-5.636478, 129.066190, -1.976382, -1.615045, 4.093599
-5.691462, 128.938236, -1.976495, -1.616902, 4.097113
-5.746465, 128.810192, -1.976372, -1.616669, 4.097900
-5.801432, 128.682106, -1.975952, -1.615379, 4.098473
-5.856357, 128.553979, -1.975601, -1.614152, 4.099015
-5.911211, 128.425901, -1.975283, -1.612053, 4.096646
-5.966000, 128.297858, -1.974920, -1.611291, 4.098370
-6.020004, 128.170387, -1.972986, -1.602013, 4.090717
-6.074653, 128.041287, -1.969498, -1.591057, 4.100754
-6.128186, 127.913700, -1.967396, -1.586556, 4.060659
-6.181797, 127.785891, -1.967042, -1.574013, 4.077718
-6.235293, 127.657975, -1.966759, -1.573018, 4.078403
-6.288771, 127.530048, -1.966464, -1.570758, 4.077968
-6.342168, 127.402167, -1.965446, -1.566920, 4.079531
-6.395396, 127.274142, -1.963489, -1.560689, 4.082067
-6.448392, 127.145890, -1.961249, -1.554205, 4.086203
-6.501162, 127.017379, -1.959712, -1.552293, 4.093378
