t,x,y,yaw,v,vy,yaw_rate
13.023,1.7001624342875095,-3.026258438242665e-07,-3.800919814593594e-06,2.29675276685111,-2.1063433254128566e-05,-2.6303789721898944e-06
13.057,1.7788733669731303,-5.93488155625537e-07,-3.924604200589264e-06,2.335149035460713,-2.1506042845212262e-05,-2.8354882494513075e-06
13.091,1.8588762774180876,-8.995558987590429e-07,-4.055312089879249e-06,2.3727551221987424,-2.1971438882261595e-05,-3.0435108808857375e-06
13.125,1.9401445771687063,-1.221621633370042e-06,-4.193120620672926e-06,2.4095872887328014,-2.2460356790138617e-05,-3.2531663285487442e-06
13.159,2.022652224952432,-1.560500896741344e-06,-4.338061059828207e-06,2.44566146207112,-2.2973405417690716e-05,-3.4630402828757744e-06
13.193,2.106373715417036,-1.917027588824469e-06,-4.490114359308164e-06,2.4809932414497293,-2.3511048389674153e-05,-3.671590908304826e-06
13.227,2.191284068101563,-2.2920487221479374e-06,-4.649206965282544e-06,2.515597905077903,-2.4073585561737033e-05,-3.877157505834667e-06
13.261,2.277358816634258,-2.686418547940939e-06,-4.8152069636615675e-06,2.5494904167448325,-2.466113507319609e-05,-4.077971410621682e-06
13.295,2.3645739981527916,-3.1009920821869253e-06,-4.9879206299630285e-06,2.5826854322902553,-2.527361609386153e-05,-4.2721689926588245e-06
13.329,2.4529061429422163,-3.53661806349962e-06,-5.167089461088492e-06,2.6151973059420177,-2.5910732878790303e-05,-4.457806779762349e-06
13.363,2.5423322642861703,-3.9941313866847225e-06,-5.352387748714041e-06,2.6470400965230705,-2.657195997803409e-05,-4.632878279383549e-06
13.397,2.6328298485269412,-4.47434506617475e-06,-5.5434207534465e-06,2.6782275735309264,-2.725652954510716e-05,-4.795332268890066e-06
13.431,2.7243768453300894,-4.978041790251605e-06,-5.739723524341369e-06,2.7087732230917747,-2.796342022898318e-05,-4.943092468543895e-06
13.465,2.816951658149425,-5.50596513933526e-06,-5.940760399538499e-06,2.7386902537922206,-2.8691348493776917e-05,-5.074077855051764e-06
13.499,2.910533134888204,-6.058810543621755e-06,-6.1459252085926425e-06,2.7679916023909223,-2.943876220693365e-05,-5.186223520547764e-06
