t,x,y,yaw,v,vy,yaw_rate
34.104,13.824055763270824,-0.00014381072391423972,-1.3062355247145234e-05,3.951921174564152,-6.426080020665971e-05,6.539066403073539e-07
34.138,13.958460669459923,-0.0001455555649058579,-1.307007431863268e-05,3.956254652697033,-6.434856272367956e-05,6.387631400794831e-07
34.172,14.09301139079067,-0.00014730336680655295,-1.307767628559592e-05,3.9604989493562477,-6.443394016008131e-05,6.574454171392168e-07
34.206,14.227704926438111,-0.0001490540491815535,-1.308537331057556e-05,3.964655899865908,-6.452039161219898e-05,6.516997786811002e-07
34.24,14.362538337333199,-0.00015080766707156078,-1.3092484509666077e-05,3.968727301763376,-6.469985776040585e-05,8.053423365567429e-07
34.274,14.49750874489195,-0.00015256393892626409,-1.309985141504583e-05,3.9727149156436194,-6.475431381492999e-05,7.473030141924224e-07
34.308,14.63261332977067,-0.00015432296859714363,-1.3106741513448467e-05,3.97662046582077,-6.475052448018776e-05,6.7415328789633e-07
34.342,14.76784933064673,-0.00015608461821024232,-1.3114008947598295e-05,3.980445641126628,-6.481313138327808e-05,6.162269004975932e-07
34.376,14.903214043024564,-0.00015784905463150082,-1.312093562482764e-05,3.9841920956482086,-6.49013905704799e-05,6.667931838969712e-07
34.41,15.038704818066213,-0.00015961597023670884,-1.3128115303260294e-05,3.987861449443357,-6.496747855982963e-05,6.220665386589854e-07
34.444,15.174319061445848,-0.00016138556983567008,-1.3134967616487598e-05,3.991455289209874,-6.502207182134847e-05,6.277543331475347e-07
34.478,15.310054232228005,-0.00016315771521232782,-1.3141853949678894e-05,3.9949751689888044,-6.523669636745416e-05,7.99716665923876e-07
34.512,15.445907841768754,-0.0001649322528376785,-1.31490571661945e-05,3.9984226108911973,-6.521093101026814e-05,6.663635103692226e-07
34.546,15.581877452639603,-0.00016670932433061878,-1.315549162750466e-05,4.00179910562704,-6.527529407864514e-05,6.739133574177439e-07
34.58,15.717960677573517,-0.00016848879661934393,-1.316232405106408e-05,4.005106113262081,-6.546213890982997e-05,7.837947158207921e-07
34.614,15.854155178432517,-0.0001702707016153192,-1.3169493738875045e-05,4.008345063836871,-6.552985017275562e-05,7.998882529743046e-07
34.648,15.990458665196739,-0.00017205499073816955,-1.3176447214839385e-05,4.011517357939003,-6.559468675261925e-05,7.890018300793042e-07
34.682,16.126868894974134,-0.000173841630156845,-1.3183395134538303e-05,4.014624367330956,-6.56315615163668e-05,7.606353588773924e-07
34.716,16.26338367103058,-0.0001756306154420808,-1.3190249177546158e-05,4.017667435546375,-6.572553172151563e-05,7.925340038877018e-07
34.75,16.400000841840026,-0.00017742183805173576,-1.3196847675196263e-05,4.020647878477894,-6.580341477297524e-05,7.982149091835122e-07
34.784,16.536718300153982,-0.00017921531895340143,-1.3203923075840447e-05,4.02356698493021,-6.584070107216247e-05,7.586507174101168e-07
34.818,16.673533982090493,-0.00018101104026706563,-1.3210551968373425e-05,4.026426017194634,-6.582582369677579e-05,6.753687542870166e-07
34.852,16.810445866241555,-0.0001828089111856828,-1.3217078762778042e-05,4.029226211562689,-6.58692797617312e-05,6.320955621432527e-07
34.886,16.947451972799,-0.00018460904939445133,-1.3223741530700569e-05,4.031968778885057,-6.605433821427356e-05,7.982926584246485e-07
34.92,17.084550362698458,-0.00018641122418303196,-1.3230207855040497e-05,4.034654905141693,-6.612218648511171e-05,7.957401605150348e-07
34.954,17.22173913678083,-0.00018821544874999264,-1.32369988246657e-05,4.037285751865439,-6.605865071185979e-05,6.303152556216994e-07
34.988,17.359016434971036,-0.0001900218755046752,-1.3243496468942614e-05,4.039862456652986,-6.621525470991177e-05,7.549202502761649e-07
