t,x,y,yaw,v,vy,yaw_rate
13.28,-8.811707902316079e-05,-3.6636750828276784e-13,8.509499676553333e-09,-7.0128996930518594e-06,0.0,6.952343992920185e-10
13.3,-8.825733775756598e-05,-3.675610399378226e-13,8.523404676440097e-09,-7.0129367202595805e-06,0.0,6.952499943382077e-10
13.32,-8.839759723256642e-05,-3.687565282029563e-13,8.537309988239262e-09,-7.012973750021792e-06,0.0,6.952655899582149e-10
13.34,-8.853785744816614e-05,-3.6995397314254834e-13,8.551215611959195e-09,-7.0130107799856125e-06,0.0,6.952811859966477e-10
13.36,-8.867811840438582e-05,-3.7115337482112246e-13,8.565121547609917e-09,-7.013047810984416e-06,0.0,6.952967825361348e-10
13.38,-8.881838010119297e-05,-3.7235473330274974e-13,8.579027795193838e-09,-7.013084840357542e-06,0.0,6.953123791961035e-10
13.4,-8.895864253861533e-05,-3.7355804865201787e-13,8.592934354720124e-09,-7.013121871118387e-06,0.0,6.95327976314247e-10
13.42,-8.909890571673092e-05,-3.7476332093394953e-13,8.606841226205253e-09,-7.0131589057794824e-06,0.0,6.953435742564814e-10
13.44,-8.923916963550114e-05,-3.7597055021257015e-13,8.620748409651812e-09,-7.013195938510749e-06,0.0,6.953591723279853e-10
13.46,-8.937943429491058e-05,-3.771797365521044e-13,8.634655905064688e-09,-7.0132329704718626e-06,0.0,6.953747706437357e-10
13.48,-8.951969969503515e-05,-3.7839088001756634e-13,8.648563712459375e-09,-7.013270006228761e-06,0.0,6.95390369734324e-10
13.5,-8.965996583584551e-05,-3.7960398067306545e-13,8.662471831840154e-09,-7.013307040517573e-06,0.0,6.954059690389016e-10
13.52,-8.980023271736513e-05,-3.808190385831692e-13,8.676380263215764e-09,-7.013344075981127e-06,0.0,6.954215687805875e-10
13.54,-8.994050033960629e-05,-3.820360538123507e-13,8.69028900659462e-09,-7.0133811120583315e-06,0.0,6.95437168942686e-10
13.56,-9.008076870261939e-05,-3.8325502642541645e-13,8.704198061989683e-09,-7.013418150655062e-06,0.0,6.954527697531232e-10
13.58,-9.02210378063787e-05,-3.8447595648651537e-13,8.718107429404038e-09,-7.01345518796608e-06,0.0,6.95468370717784e-10
13.6,-9.036130765089777e-05,-3.856988440601384e-13,8.732017108847777e-09,-7.013492225953456e-06,0.0,6.95483972186961e-10
13.62,-9.050157823620006e-05,-3.8692368921086607e-13,8.74592710033042e-09,-7.013529265114225e-06,0.0,6.954995741320856e-10
13.64,-9.064184956229695e-05,-3.881504920031762e-13,8.759837403859505e-09,-7.013566304844872e-06,0.0,6.955151764543854e-10
13.66,-9.078212162920969e-05,-3.893792525016351e-13,8.773748019442781e-09,-7.0136033456371295e-06,0.0,6.955307791636977e-10
13.68,-9.092239443697808e-05,-3.906099707709748e-13,8.787658947094497e-09,-7.013640388420092e-06,0.0,6.955463825857705e-10
13.7,-0.01846940545325464,-1.6189445105661463e-10,2.174048707301394e-06,-0.9189241529408831,0.0,0.00010826305241771495
13.72,-0.03510009270252036,-3.631781856691349e-08,1.1348946412682721e-06,-0.8315343624652513,0.0,-5.195770330165608e-05
13.74,-0.05328562922428752,-5.695648651406435e-08,-7.170197807399097e-07,-0.9092768260889433,0.0,-9.259572110040907e-05
13.76,-0.07145422124988537,-4.392924664351507e-08,-2.39382104477567e-06,-0.9084296012801262,0.0,-8.384006320178802e-05
13.78,-0.0896090573876831,-4.698178323180343e-10,-3.498929803648461e-06,-0.9077418068924868,0.0,-5.525543794363954e-05
13.8,-0.10772421875194069,6.29138601632426e-08,-3.757441722586717e-06,-0.9057580682184235,0.0,-1.2925595946912779e-05
13.82,-0.1256155386641286,1.3013945207376042e-07,-4.262718528367572e-06,-0.8945659956157118,0.0,-2.5263840289042688e-05
13.84,-0.14381434790390102,2.0771585341483502e-07,-4.1452912103314804e-06,-0.9099404619968869,0.0,5.871365901804452e-06
13.86,-0.1620007231325434,2.831036747983483e-07,5.773031324863164e-06,-0.9093187614399324,0.0,0.0004959161267597322
13.88,-0.18016527021341172,1.7823917549737887e-07,7.2365059832526296e-06,-0.9082273540585502,0.0,7.317373291947324e-05
