t,x,y,yaw,v,vy,yaw_rate
13.88,-0.00016674153414239837,-1.8973749574142085e-12,2.3073094149622194e-08,-1.269228578168222e-05,0.0,1.7886944454699554e-09
13.9,-0.00016699538187969236,-1.903232010156461e-12,2.310886921272959e-08,-1.2692386864698955e-05,0.0,1.788753155369995e-09
13.92,-0.00016724923163857725,-1.909098191034215e-12,2.3144645450015415e-08,-1.2692487944244981e-05,0.0,1.7888118642913507e-09
13.94,-0.00016750308341918725,-1.9149735004932887e-12,2.318042286148456e-08,-1.2692589030500306e-05,0.0,1.7888705734573355e-09
13.96,-0.00016775693722144238,-1.920857938974558e-12,2.321620144711455e-08,-1.2692690112756318e-05,0.0,1.788929281499614e-09
13.98,-0.00016801079304527527,-1.9267515069191858e-12,2.3251981206881867e-08,-1.2692791191644808e-05,0.0,1.7889879883662426e-09
14.0,-0.00016826465089079187,-1.932654204772357e-12,2.3287762140791663e-08,-1.2692892275829696e-05,0.0,1.7890466954897004e-09
14.02,-0.0001685185107579284,-1.9385660329753257e-12,2.3323544248823735e-08,-1.2692993356826857e-05,0.0,1.7891054016036975e-09
14.04,-0.00016877237264664626,-1.9444869919699267e-12,2.3359327530960028e-08,-1.2693094435893228e-05,0.0,1.7891641068148823e-09
14.06,-0.00016902623655703784,-1.9504170822010535e-12,2.3395111987200953e-08,-1.2693195519578626e-05,0.0,1.789222812046459e-09
14.08,-0.0001692801024890142,-1.956356304109375e-12,2.3430897617522773e-08,-1.2693296598816874e-05,0.0,1.7892815160909134e-09
14.1,-0.0001695339704425246,-1.962304658136448e-12,2.3466684421907124e-08,-1.2693397675521148e-05,0.0,1.7893402192178617e-09
14.12,-0.00016978784041761963,-1.9682621447262e-12,2.350247240034852e-08,-1.2693498754750928e-05,0.0,1.7893989220700174e-09
14.14,-0.00017004171241422145,-1.9742287643195557e-12,2.3538261552823374e-08,-1.26935998300912e-05,0.0,1.7894576237430298e-09
14.16,-0.00017029558643231782,-1.980204517358974e-12,2.3574051879321585e-08,-1.2693700904818658e-05,0.0,1.7895163249101563e-09
14.18,-0.00017054946247193947,-1.986189404287932e-12,2.3609843379832027e-08,-1.269380198108306e-05,0.0,1.7895750255221127e-09
14.2,-0.00017080334053308683,-1.9921834255491967e-12,2.3645636054346377e-08,-1.269390305736809e-05,0.0,1.7896337257174314e-09
14.22,-0.00017105722061577043,-1.9981865815857802e-12,2.368142990284927e-08,-1.2694004134179506e-05,0.0,1.7896924251445949e-09
14.24,-0.0001713111027199577,-2.004198872839679e-12,2.371722492532913e-08,-1.269410520936361e-05,0.0,1.789751123993186e-09
14.26,-0.0001715649868456906,-2.010220299754657e-12,2.3753021121777852e-08,-1.269420628664594e-05,0.0,1.7898098224361061e-09
14.28,-0.00017181887299289476,-2.0162508627717237e-12,2.3788818492175135e-08,-1.2694307360206804e-05,0.0,1.7898685198641833e-09
14.3,-0.0001720727611614785,-2.022290562331473e-12,2.382461703649403e-08,-1.2694408429187368e-05,0.0,1.7899272159448486e-09
14.32,-0.00017232665135153227,-2.028339398878827e-12,2.3860416754737485e-08,-1.2694509502688338e-05,0.0,1.7899859121726696e-09
14.34,-0.00017258054356308555,-2.03439737285727e-12,2.389621764689844e-08,-1.26946105776637e-05,0.0,1.7900446080476823e-09
14.36,-0.00017283443779601173,-2.040464484706566e-12,2.3932019712946416e-08,-1.2694711646308643e-05,0.0,1.7901033023988321e-09
14.38,-0.00017308833405043904,-2.0465407348725633e-12,2.396782295288687e-08,-1.269481272136512e-05,0.0,1.7901619970228297e-09
14.4,-0.00017334223232620962,-2.0526261237942757e-12,2.400362736668633e-08,-1.2694913788528609e-05,0.0,1.7902206899729764e-09
14.42,-0.000173604105854526,-2.0589120383851815e-12,2.4035611447085767e-08,-1.3093676415819418e-05,0.0,1.5992040199717019e-09
14.44,-0.00017386124231602576,-2.0650924704626686e-12,2.4066883132173402e-08,-1.285682307498835e-05,0.0,1.56358425438199e-09
14.46,-0.000174116640028264,-2.07123909735533e-12,2.4097209729294823e-08,-1.2769885611910723e-05,0.0,1.516329856071008e-09
14.48,-0.0001743713701371415,-2.0773773822133173e-12,2.4126651710149292e-08,-1.2736505443874666e-05,0.0,1.4720990427234622e-09
14.5,-0.00017462583566495328,-2.0835167833750714e-12,2.415527319932253e-08,-1.2723276390588856e-05,0.0,1.4310744586620529e-09
14.52,-0.00017488019100793964,-2.0896608061746143e-12,2.4183121726188224e-08,-1.2717767149318314e-05,0.0,1.392426343284524e-09
14.54,-0.0001751344959501087,-2.0958106935466597e-12,2.4210234916207635e-08,-1.2715247108452596e-05,0.0,1.3556595009705102e-09
14.56,-0.0001753887739330483,-2.101966823247647e-12,2.4236645392515875e-08,-1.2713899146979758e-05,0.0,1.3205238154121655e-09
14.58,-0.00017564303437392857,-2.108129243390607e-12,2.4262383050661072e-08,-1.2713022044013662e-05,0.0,1.2868829072597212e-09
14.6,-0.00017589728125979188,-2.11429787872486e-12,2.4287476015344823e-08,-1.2712344293164743e-05,0.0,1.2546482341875733e-09
14.62,-0.0001761515164632814,-2.120472610131868e-12,2.4311951042697972e-08,-1.2711760174475734e-05,0.0,1.2237513676574904e-09
14.64,-0.00017640574102584662,-2.1266533052508047e-12,2.4335833702702457e-08,-1.2711228128260754e-05,0.0,1.1941330002242383e-09
14.66,-0.0001766599556534954,-2.13283983015406e-12,2.4359148475531017e-08,-1.2710731382439736e-05,0.0,1.1657386414279583e-09
14.68,-0.00017691416090994495,-2.139032053739175e-12,2.438191881416064e-08,-1.2710262822477464e-05,0.0,1.138516931481202e-09
14.7,-0.00017716835729162463,-2.1452298492801425e-12,2.44041671930527e-08,-1.2709819083984083e-05,0.0,1.1124189446030324e-09
14.72,-0.00017742254525716355,-2.1514330948896164e-12,2.4425915150581963e-08,-1.2709398276946606e-05,0.0,1.0873978764632144e-09
14.74,-0.00017767672523951144,-2.157641673571422e-12,2.4447183328159975e-08,-1.270899911739425e-05,0.0,1.0634088789005425e-09
14.76,-0.00017793089765096614,-2.1638554731112157e-12,2.4467991507159232e-08,-1.2708620572734773e-05,0.0,1.0404089499628402e-09
14.78,-0.00017818506288570657,-2.1700743859162597e-12,2.448835864414075e-08,-1.2708261737021912e-05,0.0,1.0183568490758896e-09
14.8,-0.0001784392213211237,-2.1762983088351874e-12,2.4508302904575896e-08,-1.2707921770855195e-05,0.0,9.9721302175731e-10
14.82,-0.00017869337331847298,-2.182527142970027e-12,2.452784169516995e-08,-1.2707599867464887e-05,0.0,9.769395297027768e-10
