completion_percent,compute_budget_ms,compute_max_ms,compute_mean_ms,compute_p95_ms,controller,controller_failures,cte_mae_m,cte_max_abs_m,cte_p95_abs_m,cte_rmse_after_transient_m,cte_rmse_m,deadline_miss_percent,duration_s,heading_rmse_after_transient_deg,heading_rmse_deg,repeat,run_id,samples,scenario,speed_rmse_mps,steering_rate_rms_deg_s,steering_rms_deg,steering_total_variation_deg,summary_path,termination_reason
85.12591297353502,50.0,78.73648199893069,31.96387789618263,40.901287997257896,kinematic_mpc,2,0.5434628044440338,1.6108086525107357,0.9260991391638279,0.6066679068997319,0.6142738757123035,0.3749218912726515,240.006,10.257886772192366,10.173465280862633,2,20260728_211236_nominal_r2,4801,nominal,0.5264185051802018,82.73680497043814,9.211673395191593,8921.040388941992,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260728_211236/kinematic_mpc/20260728_211236_nominal_r2/summary.json,maximum run time reached
84.99932559061287,50.0,57.89010300213704,31.92483710534737,41.62812499998836,kinematic_mpc,0,0.5731168825535915,1.6766937196123841,1.086059830172422,0.6522213999942421,0.6567304511883387,0.45823786711101855,240.008,10.318572919359738,10.24022874840992,3,20260728_211236_nominal_r3,4801,nominal,0.49650853661407973,75.64751101885169,9.638249690696746,8737.643891779824,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260728_211236/kinematic_mpc/20260728_211236_nominal_r3/summary.json,maximum run time reached
85.41472213908234,50.0,60.808415997598786,32.055188400549746,41.02883100131294,kinematic_mpc,0,0.5460884223199828,1.624894513277403,0.9181802334723436,0.606360696003999,0.6138181737646204,0.6248698187877526,239.998,10.157578290431976,10.106579114133577,1,20260728_211236_yaw_minus_5deg_r1,4801,yaw_minus_5deg,0.4838533864625238,62.82206659767623,8.951986882334042,7175.310308438467,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260728_211236/kinematic_mpc/20260728_211236_yaw_minus_5deg_r1/summary.json,maximum run time reached
85.71673564986565,50.0,62.6779429949238,32.15599791356137,41.25792199920397,kinematic_mpc,0,0.542918297381087,1.6107982327958144,0.9102461165921042,0.6056038458900372,0.6114147341000311,0.47906686107061025,240.001,10.014138487531016,9.949799318983061,1,20260728_211236_yaw_plus_5deg_r1,4801,yaw_plus_5deg,0.47776019763302446,75.3024498996361,8.987587773566526,8248.189828055718,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260728_211236/kinematic_mpc/20260728_211236_yaw_plus_5deg_r1/summary.json,maximum run time reached
88.30432133060025,50.0,2.220692993432749,0.10161501238908416,0.14774599549127743,stanley,0,0.03736599163935588,1.6871516625869818,0.06814366258749555,0.032552035381859995,0.12736926103646962,0.0,240.0,0.26101026485047296,0.43152323158548567,1,20260728_211236_lateral_minus_0p5_r1,4801,lateral_minus_0p5,0.422243147845615,7.841171477273054,2.2107496048731488,1265.4705508898826,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260728_211236/stanley/20260728_211236_lateral_minus_0p5_r1/summary.json,maximum run time reached
88.1755129428602,50.0,0.4505929973674938,0.09108179672417749,0.1032029977068305,stanley,0,0.03890767564273129,1.7143101334737234,0.06841379493308081,0.03309771911158035,0.1338386501646434,0.0,240.0,0.2517536373372299,0.4370181552976945,1,20260728_211236_lateral_plus_0p5_r1,4801,lateral_plus_0p5,0.4387101005954845,7.646179352200084,2.2157327020364668,1226.4510701521629,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260728_211236/stanley/20260728_211236_lateral_plus_0p5_r1/summary.json,maximum run time reached
88.2574655883873,50.0,0.18239099881611764,0.09041153818211638,0.09975700231734663,stanley,0,0.034998995454639796,1.6107999820225507,0.06625249558119314,0.03248724855795847,0.12086648322389858,0.0,240.0,0.2596397041849065,0.26069855150681187,1,20260728_211236_nominal_r1,4801,nominal,0.42913014869309374,6.758716147568344,1.5643849613096978,1243.838514921897,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260728_211236/stanley/20260728_211236_nominal_r1/summary.json,maximum run time reached
88.0356106806266,50.0,0.7180930042522959,0.09274653789648764,0.10403500346001238,stanley,0,0.035558823141578155,1.6108115703757415,0.06607460594165888,0.032548022391764686,0.12384526372100653,0.0,240.0,0.22689035588222806,0.22787757050631177,2,20260728_211236_nominal_r2,4801,nominal,0.4436360433108511,6.57910912402429,1.5720175815348965,1194.552888824367,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260728_211236/stanley/20260728_211236_nominal_r2/summary.json,maximum run time reached
88.1872139620454,50.0,0.32583899883320555,0.09228505372113956,0.10429499525343999,stanley,0,0.03540248867577299,1.6108446755959587,0.06712165716408505,0.033282995272786636,0.11886137824577762,0.0,240.0,0.2539611605701441,0.25490243685723546,3,20260728_211236_nominal_r3,4801,nominal,0.42536994605066114,6.55816127981032,1.5812735391091748,1193.002924607689,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260728_211236/stanley/20260728_211236_nominal_r3/summary.json,maximum run time reached
88.23405982652457,50.0,0.403724996431265,0.08954243448520631,0.10031800047727302,stanley,0,0.03514730078322652,1.6247414584340956,0.0654884287923702,0.032390775627664875,0.11997920352097557,0.0,240.0,0.25548455297012307,0.43742413925811713,1,20260728_211236_yaw_minus_5deg_r1,4801,yaw_minus_5deg,0.4269459999732806,6.929555146192881,1.797609716652454,1259.9130529186536,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260728_211236/stanley/20260728_211236_yaw_minus_5deg_r1/summary.json,maximum run time reached
88.09389983777164,50.0,0.30685400270158425,0.0897639514936709,0.09894499817164615,stanley,0,0.03563364633752594,1.610804902325183,0.06637454390699093,0.032292862941389014,0.1241068606494902,0.0,240.0,0.23087587560881914,0.4263823343765638,1,20260728_211236_yaw_plus_5deg_r1,4801,yaw_plus_5deg,0.4443976582334062,6.546554074766136,1.7910477965968903,1190.7229258060086,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260728_211236/stanley/20260728_211236_yaw_plus_5deg_r1/summary.json,maximum run time reached
